lat,lng,code,key
1.30543500003,103.821776667,09141,09141
1.30581022717,103.821822316,09149,09149
1.30617628161,103.82588625,09159,09159
1.30701234287,103.828399093,09169,09169
1.30592844138,103.830456734,09179,09179
1.30488653118,103.825497558,09191,09191
1.28420923932,103.817657232,10099,10099
1.2858384714,103.832381799,10141,10141
1.28608391706,103.832856924,10149,10149
1.28572048365,103.828529229,10151,10151
1.28593135446,103.826689692,10161,10161
1.28600050429,103.827474117,10169,10169
1.28736808047,103.823460049,10171,10171
1.28722333303,103.823958333,10179,10179
1.28848771148,103.820944847,10181,10181
1.28858805223,103.821831929,10189,10189
1.2886002602,103.819031217,10191,10191
1.28875723331,103.819366187,10199,10199
1.28928144533,103.816628547,10201,10201
1.2895463175,103.816728855,10209,10209
1.29032906603,103.831117934,10221,10221
1.2905213784,103.831781895,10229,10229
1.29041612998,103.827914314,10231,10231
1.29061878567,103.828660113,10239,10239
1.29061666722,103.823623268,10241,10241
1.290881389,103.824077778,10249,10249
1.29090335843,103.820472329,10261,10261
1.29125331927,103.820575833,10269,10269
1.29115999998,103.817576667,10271,10271
1.29151373165,103.817576609,10279,10279
1.29153833298,103.814451667,10281,10281
1.29186997454,103.814406394,10289,10289
1.28484639603,103.820593015,10341,10341
1.28498334051,103.821041496,10349,10349
1.28675501761,103.822049902,10351,10351
1.28723833324,103.82259299,10359,10359
1.28906972187,103.825594117,10381,10381
1.28875832991,103.82573455,10389,10389
1.28897061562,103.81503541,10421,10421
1.2876238032,103.817255964,10451,10451
1.2875472336,103.816399203,10459,10459
1.28784195485,103.817971601,10481,10481
1.28811638897,103.817783889,10489,10489
1.2917230308,103.826109494,10519,10519
1.3110673549,103.789322376,11009,11009
1.3121944405,103.803673782,11091,11091
1.313053333,103.804376667,11099,11099
1.3161497108,103.805960122,11101,11101
1.315524722,103.805743056,11109,11109
1.31780157259,103.80771867,11111,11111
1.31747833491,103.807856067,11119,11119
1.30988030202,103.807242601,11219,11219
1.31002225322,103.805444134,11221,11221
1.31060065879,103.805225422,11229,11229
1.3111531631,103.801199198,11231,11231
1.31152857402,103.801655173,11239,11239
1.31258473324,103.792537771,11259,11259
1.31223168432,103.794446218,11261,11261
1.3125611259,103.794537967,11269,11269
1.31473444398,103.790084167,11271,11271
1.31466878887,103.790692598,11279,11279
1.316226944,103.788521944,11281,11281
1.31618891388,103.789043425,11289,11289
1.31792777802,103.785923333,11291,11291
1.31102981378,103.796043992,11419,11419
1.32672415183,103.77561678,12081,12081
1.32652805603,103.775748333,12089,12089
1.32857196783,103.776792124,12091,12091
1.32803028254,103.776762934,12099,12099
1.33243896359,103.777685063,12101,12101
1.33111288044,103.777985853,12109,12109
1.31164833302,103.787151667,12121,12121
1.31182111097,103.787326111,12129,12129
1.31415944397,103.785061667,12131,12131
1.31453185933,103.785041571,12139,12139
1.31574389841,103.782391548,12141,12141
1.31576900455,103.782660992,12149,12149
1.32657144955,103.763980224,12201,12201
1.32640115723,103.764314554,12209,12209
1.30647640675,103.819360228,13011,13011
1.30677271857,103.819492781,13019,13019
1.30633972997,103.814306708,13021,13021
1.30671783282,103.814518588,13029,13029
1.30242834318,103.819676347,13041,13041
1.30261671321,103.820450696,13049,13049
1.2963404762,103.833214045,13071,13071
1.29616972199,103.832558611,13079,13079
1.29591138901,103.836242778,13081,13081
1.29575111097,103.836041111,13089,13089
1.295931389,103.839378056,13091,13091
1.29577667323,103.839618432,13099,13099
1.29414162679,103.842312098,13101,13101
1.29350944398,103.842724167,13109,13109
1.29362677394,103.832838535,13119,13119
1.29409221679,103.830837764,13121,13121
1.29504261896,103.83205533,13139,13139
1.30266053146,103.829877992,13191,13191
1.30229926868,103.829992325,13199,13199
1.30453622259,103.822095599,13201,13201
1.30403107107,103.822056055,13209,13209
1.29241699363,103.84109599,13211,13211
1.26795444402,103.825526111,14011,14011
1.26867009133,103.825600637,14019,14019
1.27132972199,103.824783611,14021,14021
1.27247333302,103.824187778,14029,14029
1.27327278059,103.812470793,14041,14041
1.27324166755,103.81304232,14049,14049
1.2753748514,103.815143655,14059,14059
1.27230912869,103.838616788,14061,14061
1.27261333298,103.836948611,14069,14069
1.27224625439,103.83384191,14071,14071
1.27067760624,103.830613679,14081,14081
1.27044220444,103.829782066,14089,14089
1.26837500003,103.828258056,14101,14101
1.26804601554,103.827224905,14109,14109
1.26739059503,103.816722289,14131,14131
1.26863527735,103.815469524,14139,14139
1.26964765905,103.812935941,14151,14151
1.26994046445,103.813154191,14159,14159
1.27084682561,103.808823126,14161,14161
1.27118550386,103.809418104,14169,14169
1.27145959833,103.806548571,14171,14171
1.27193451449,103.806285729,14179,14179
1.27273943286,103.803983632,14189,14189
1.28121833301,103.812114444,14191,14191
1.28132390571,103.812743425,14199,14199
1.28167307267,103.809146839,14201,14201
1.28176112171,103.809591552,14209,14209
1.28161168409,103.805218775,14211,14211
1.28186999948,103.805473399,14219,14219
1.27359332248,103.828933717,14221,14221
1.27370670187,103.828578889,14229,14229
1.27100999999,103.826672222,14231,14231
1.27178138152,103.827142394,14239,14239
1.27468440821,103.821326494,14291,14291
1.27488820446,103.821271329,14299,14299
1.27128899959,103.823025939,14309,14309
1.27340685178,103.820718321,14319,14319
1.27434961469,103.809453661,14329,14329
1.27666065454,103.811245048,14339,14339
1.27571891456,103.813466546,14349,14349
1.272890556,103.810350278,14359,14359
1.28153635758,103.803659272,14369,14369
1.27243833303,103.823793611,14379,14379
1.27408374203,103.825532198,14381,14381
1.27428160509,103.825008952,14389,14389
1.27763662023,103.808585529,14399,14399
1.27210663041,103.802138733,14401,14401
1.27157492349,103.801709654,14409,14409
1.26730338373,103.801017706,14419,14419
1.26832803079,103.824313439,14431,14431
1.27044483259,103.82129424,14441,14441
1.27142302294,103.819282549,14451,14451
1.28201169102,103.806649788,14471,14471
1.27218520666,103.821701085,14489,14489
1.25352193438,103.825703221,14519,14519
1.27452465547,103.801838639,15041,15041
1.27459054103,103.802163447,15049,15049
1.27718388887,103.802485,15051,15051
1.27686194444,103.802701111,15059,15059
1.28142472197,103.787014167,15071,15071
1.28072420973,103.786811126,15079,15079
1.28290732016,103.787811054,15091,15091
1.28305620101,103.787893494,15099,15099
1.28617611098,103.785620833,15101,15101
1.28591970871,103.785810661,15109,15109
1.28676277798,103.784841667,15111,15111
1.28703802672,103.785011118,15119,15119
1.28894142104,103.783730443,15121,15121
1.28916467783,103.784018707,15129,15129
1.29254343742,103.784489036,15131,15131
1.29241000003,103.784585,15139,15139
1.27275860464,103.800959478,15141,15141
1.27341871855,103.800555468,15149,15149
1.27389192907,103.79822209,15151,15151
1.27426303774,103.798393504,15159,15159
1.29108496445,103.785413561,15181,15181
1.29079779478,103.785502558,15189,15189
1.2758122703,103.792635713,15191,15191
1.27604240854,103.793183996,15199,15199
1.2768081912,103.789708614,15201,15201
1.27706561929,103.790234327,15209,15209
1.27792442097,103.786428086,15211,15211
1.27818114089,103.787010312,15219,15219
1.27941833299,103.785538333,15221,15221
1.27937638962,103.785727272,15229,15229
1.29425341056,103.769883232,16009,16009
1.28277766355,103.781869304,16011,16011
1.28278078585,103.782176149,16019,16019
1.29939666697,103.779231111,16091,16091
1.30061249998,103.778151389,16099,16099
1.28700981956,103.782831116,16111,16111
1.28697650703,103.782605512,16119,16119
1.2865113005,103.783451368,16121,16121
1.29487639089,103.76935201,16131,16131
1.295379444,103.769748611,16139,16139
1.29786833526,103.769595237,16141,16141
1.29781833403,103.76994027,16149,16149
1.300761389,103.769935556,16151,16151
1.30060333386,103.770170327,16159,16159
1.30107500001,103.773694167,16161,16161
1.30098333298,103.772704167,16169,16169
1.29890150201,103.774382313,16171,16171
1.29898164227,103.774177327,16179,16179
1.29656572408,103.772542477,16181,16181
1.29737766103,103.772853132,16189,16189
1.29614307417,103.770370214,16191,16191
1.29639303583,103.770729179,16199,16199
1.2812810011,103.784118891,16201,16201
1.28120420862,103.784542523,16209,16209
1.27941861099,103.783575833,16211,16211
1.28015833301,103.783623611,16219,16219
1.31505456423,103.763998941,17009,17009
1.29385830063,103.766879493,17011,17011
1.29379747927,103.76705177,17019,17019
1.29620103698,103.766845465,17021,17021
1.29694570098,103.767102953,17029,17029
1.30172305828,103.765676339,17031,17031
1.30153164649,103.766064271,17039,17039
1.31726409984,103.762401456,17051,17051
1.316943333,103.761701111,17059,17059
1.30968304242,103.759993602,17079,17079
1.30903139542,103.771535008,17091,17091
1.30798165844,103.771704984,17099,17099
1.30472484148,103.769431117,17121,17121
1.30514136653,103.769858397,17129,17129
1.30804138902,103.765911111,17131,17131
1.3090330465,103.765869992,17139,17139
1.31099500001,103.7635,17141,17141
1.3116366288,103.763468935,17149,17149
1.31497527655,103.765026469,17171,17171
1.31528576725,103.765373101,17179,17179
1.31735888903,103.763983611,17181,17181
1.31790502166,103.764064088,17189,17189
1.3056080597,103.769882966,17191,17191
1.29358000003,103.765764444,17351,17351
1.293337222,103.7662175,17359,17359
1.32045999998,103.763518333,17371,17371
1.32048494315,103.763941918,17379,17379
1.299076389,103.766864444,17381,17381
1.29908138901,103.767001944,17389,17389
1.28148479802,103.801767826,18011,18011
1.28091055556,103.802523056,18019,18019
1.28836025262,103.793174028,18041,18041
1.29017433912,103.792091638,18049,18049
1.28946504312,103.791768551,18131,18131
1.29163999999,103.7951825,18211,18211
1.29092304543,103.787078611,18241,18241
1.29071308,103.786841782,18249,18249
1.29068138903,103.788453611,18251,18251
1.29015996757,103.789338062,18261,18261
1.29010333302,103.789186944,18269,18269
1.28840636756,103.789766225,18279,18279
1.29741138897,103.781119722,18301,18301
1.29752011665,103.781341986,18309,18309
1.29743814798,103.777921334,18311,18311
1.29752638901,103.778131111,18319,18319
1.29879333297,103.775619167,18321,18321
1.298924444,103.776114167,18329,18329
1.30956092014,103.782018794,19029,19029
1.30896444398,103.773923333,19051,19051
1.30894500002,103.7727225,19059,19059
1.30752442673,103.777821225,19061,19061
1.30778758326,103.776711705,19069,19069
1.30515500003,103.781083056,19071,19071
1.30610305601,103.780129722,19079,19079
1.31308624554,103.761287312,20011,20011
1.31357611099,103.761510833,20019,20019
1.31668904312,103.757922905,20021,20021
1.31776998006,103.757612678,20029,20029
1.32055987104,103.754646778,20031,20031
1.32102499761,103.754715107,20039,20039
1.32258708167,103.747544289,20051,20051
1.3233210875,103.74769351,20059,20059
1.32380614052,103.742985664,20061,20061
1.32405636523,103.744187939,20069,20069
1.32660472912,103.73879228,20081,20081
1.32702967706,103.739222953,20089,20089
1.31993714192,103.762201421,20101,20101
1.32085220079,103.762069999,20109,20109
1.320239722,103.73708,20121,20121
1.32034555008,103.737541054,20129,20129
1.31559361638,103.751851152,20131,20131
1.31584166892,103.752043767,20139,20139
1.31829668687,103.746310473,20151,20151
1.31851137523,103.746401666,20159,20159
1.31915476643,103.742136955,20161,20161
1.3192834783,103.742512465,20169,20169
1.31967681449,103.739844347,20171,20171
1.32000211968,103.739100695,20179,20179
1.32048478913,103.747458458,20181,20181
1.3203050141,103.747272999,20189,20189
1.31924166701,103.748456389,20191,20191
1.31908111098,103.748199722,20199,20199
1.32127611098,103.743405278,20201,20201
1.32043333301,103.744074444,20209,20209
1.3217685025,103.741845425,20211,20211
1.32206304121,103.741434166,20219,20219
1.32233673332,103.739441563,20231,20231
1.32246909591,103.739465475,20239,20239
1.32116277514,103.73638363,20241,20241
1.3197550099,103.744471021,20251,20251
1.31961473768,103.744774308,20259,20259
1.32159973085,103.745464232,20261,20261
1.32151138164,103.745806594,20269,20269
1.32527553308,103.745508873,20271,20271
1.311866389,103.755176111,20281,20281
1.31248801817,103.755034156,20289,20289
1.31095062259,103.757714308,20291,20291
1.31092804171,103.75857544,20299,20299
1.31062303117,103.754037662,20309,20309
1.31259468494,103.752844213,20319,20319
1.31503304623,103.751020661,20329,20329
1.31329138902,103.749263333,20331,20331
1.31186472197,103.750473333,20341,20341
1.32534328766,103.728668499,21011,21011
1.32554867829,103.72703318,21019,21019
1.3241932217,103.723790089,21021,21021
1.32431513165,103.721671445,21029,21029
1.32091972201,103.720120278,21041,21041
1.32107250539,103.72024521,21049,21049
1.31237305598,103.719185278,21069,21069
1.31394221439,103.722267422,21071,21071
1.31342751032,103.722797634,21079,21079
1.3120648752,103.722964525,21089,21089
1.31014377264,103.711103461,21099,21099
1.31100299869,103.721097708,21109,21109
1.31442640542,103.712383277,21111,21111
1.3139729178,103.712019365,21119,21119
1.31459621539,103.714832068,21121,21121
1.31421980723,103.714828979,21129,21129
1.31470833303,103.717993611,21131,21131
1.3143304466,103.71846563,21139,21139
1.31517431114,103.719573685,21141,21141
1.31564736438,103.71987462,21149,21149
1.31699203182,103.719889443,21151,21151
1.31868562417,103.720429221,21159,21159
1.35043949412,103.712741323,21161,21161
1.35074356093,103.712758126,21169,21169
1.32581638901,103.719066111,21171,21171
1.32586166698,103.719295278,21179,21179
1.33683396424,103.717786391,21201,21201
1.33687648565,103.718055999,21209,21209
1.340049722,103.716068333,21211,21211
1.34010356133,103.716259309,21219,21219
1.34200346087,103.716020216,21229,21229
1.34359535076,103.715990403,21231,21231
1.3445048259,103.716330354,21239,21239
1.34973665191,103.712354253,21241,21241
1.34958421982,103.712493181,21249,21249
1.33624121368,103.710347414,21251,21251
1.33604134949,103.710437002,21259,21259
1.33393514008,103.710250855,21261,21261
1.33418183646,103.710497618,21269,21269
1.31585422996,103.709433517,21291,21291
1.31587034933,103.709945756,21299,21299
1.32691548284,103.709017928,21329,21329
1.33029049208,103.707967853,21331,21331
1.33049304868,103.708313455,21339,21339
1.33517345759,103.708958256,21341,21341
1.33506459809,103.709244733,21349,21349
1.33882138642,103.70956429,21351,21351
1.33867010261,103.709959731,21359,21359
1.34302323305,103.707671817,21361,21361
1.34309123718,103.708003107,21369,21369
1.34523359173,103.70614903,21371,21371
1.34534855216,103.70648913,21379,21379
1.34961226988,103.708555681,21381,21381
1.3494839421,103.709014045,21389,21389
1.34485064222,103.708479361,21391,21391
1.34481407959,103.708059851,21399,21399
1.34338969264,103.712070596,21409,21409
1.34393270142,103.710330486,21411,21411
1.34388060681,103.710576458,21419,21419
1.34720307776,103.710325956,21421,21421
1.34740203307,103.710591495,21429,21429
1.34765638897,103.712410556,21431,21431
1.34842277797,103.711658889,21439,21439
1.34638242521,103.713262292,21441,21441
1.34639805597,103.713061389,21449,21449
1.34524833302,103.71473,21451,21451
1.34558045502,103.71491333,21459,21459
1.32673138899,103.715426667,21471,21471
1.32691805601,103.715701667,21479,21479
1.32686354549,103.710826767,21491,21491
1.3265554896,103.711024348,21499,21499
1.33042771465,103.710002084,21501,21501
1.33115639068,103.709987232,21509,21509
1.3331199694,103.711076975,21511,21511
1.3329590804,103.711291552,21519,21519
1.33413893276,103.714585304,21521,21521
1.33408303925,103.715097076,21529,21529
1.33187576099,103.716344833,21531,21531
1.33136152393,103.716330894,21539,21539
1.33727029609,103.721097706,21601,21601
1.33775166775,103.721026255,21609,21609
1.33836434227,103.719319589,21611,21611
1.33793509893,103.718162139,21619,21619
1.33921499771,103.72205929,21621,21621
1.33954476977,103.722756724,21629,21629
1.33630126223,103.725008669,21641,21641
1.33670886561,103.725179777,21649,21649
1.33873014874,103.724021723,21651,21651
1.33896010542,103.724108085,21659,21659
1.34176560473,103.721414302,21661,21661
1.34134214489,103.722095193,21669,21669
1.33806500003,103.723761667,21671,21671
1.33776219786,103.723583625,21679,21679
1.34228732259,103.714662987,21681,21681
1.34241984576,103.714423384,21689,21689
1.34107859812,103.711388111,21691,21691
1.34154982082,103.71203075,21699,21699
1.34699884211,103.715762816,21711,21711
1.34779474568,103.715072974,21719,21719
1.3264357216,103.724257745,21779,21779
1.33932334709,103.705457018,22009,22009
1.31463499997,103.698730833,22041,22041
1.31446638899,103.697888889,22049,22049
1.31386916702,103.702044722,22051,22051
1.31360611101,103.7012625,22059,22059
1.31427617763,103.704640972,22061,22061
1.31365447951,103.703794622,22069,22069
1.31433636827,103.70695129,22071,22071
1.31394399203,103.70804979,22079,22079
1.3059955571,103.700375933,22081,22081
1.30589277803,103.700878056,22089,22089
1.30880721631,103.696555875,22091,22091
1.30879764761,103.696889602,22099,22099
1.317319604,103.696317773,22141,22141
1.31734252423,103.695961243,22149,22149
1.32954166703,103.696376944,22171,22171
1.3300047234,103.696659069,22179,22179
1.33300280187,103.696378473,22181,22181
1.33369353811,103.696666468,22189,22189
1.33129656026,103.698331118,22191,22191
1.33103913772,103.698545694,22199,22199
1.32764556072,103.702607432,22219,22219
1.32790916071,103.69785686,22221,22221
1.32764334311,103.698874684,22229,22229
1.34073333303,103.702656667,22251,22251
1.34089136412,103.702546383,22259,22259
1.32924582822,103.700111457,22271,22271
1.32849264292,103.703752584,22281,22281
1.32926333301,103.70284,22289,22289
1.33068833434,103.701774105,22299,22299
1.33326999997,103.703380833,22309,22309
1.331981389,103.7054525,22319,22319
1.33024346855,103.705015902,22329,22329
1.30485847665,103.70317917,22331,22331
1.34491616105,103.701033263,22341,22341
1.34520537289,103.700796285,22349,22349
1.31342749924,103.695723072,22391,22391
1.31345707127,103.696016032,22399,22399
1.31007875279,103.69714967,22401,22401
1.31014256557,103.697419899,22409,22409
1.34626796043,103.703801009,22411,22411
1.346225978,103.702861343,22419,22419
1.307755,103.698723889,22421,22421
1.30725749703,103.699080706,22429,22429
1.33308242562,103.707422086,22431,22431
1.33311257526,103.706809447,22439,22439
1.34266987156,103.70362749,22441,22441
1.3427621147,103.703806589,22449,22449
1.33474242488,103.693102646,22479,22479
1.34246223847,103.705540895,22481,22481
1.34258460261,103.705368338,22489,22489
1.33721274298,103.704782017,22491,22491
1.33752755301,103.704881576,22499,22499
1.33767771437,103.702978471,22501,22501
1.33798691239,103.703258706,22509,22509
1.33746895558,103.70030141,22511,22511
1.33463563123,103.697953614,22549,22549
1.33498204269,103.700656162,22551,22551
1.33465462202,103.701014034,22559,22559
1.33497038466,103.704144268,22561,22561
1.3346493959,103.704582034,22569,22569
1.34425833334,103.703295833,22591,22591
1.34484038299,103.703081,22599,22599
1.33048138872,103.698304296,22609,22609
1.33334088692,103.690559672,23041,23041
1.33417307603,103.690660185,23049,23049
1.33168972199,103.689281389,23051,23051
1.33071284667,103.688137598,23059,23059
1.32952777802,103.686522222,23061,23061
1.32989950512,103.685820191,23069,23069
1.32977056007,103.68257796,23071,23071
1.33017908918,103.681815442,23079,23079
1.33011660553,103.67826799,23081,23081
1.33043372888,103.678434663,23089,23089
1.32666666543,103.684021486,23141,23141
1.32683034567,103.684164749,23149,23149
1.32788229015,103.684834595,23151,23151
1.32766374044,103.685633506,23159,23159
1.32788395564,103.68869472,23161,23161
1.32768833298,103.688676389,23169,23169
1.3278960364,103.691189692,23171,23171
1.32767284373,103.691020293,23179,23179
1.32790305599,103.694488611,23181,23181
1.32764459746,103.693975323,23189,23189
1.31792061915,103.689204719,23211,23211
1.31265458065,103.685774578,23261,23261
1.31240271629,103.685789423,23269,23269
1.31532451573,103.691667833,23271,23271
1.31492994916,103.691635675,23279,23279
1.32672777802,103.679206389,23371,23371
1.32654312285,103.679394398,23379,23379
1.30778472203,103.6944975,23381,23381
1.30755644701,103.693773012,23389,23389
1.30479125698,103.692197665,23391,23391
1.30533638899,103.692370833,23399,23399
1.30335618903,103.689490865,23401,23401
1.30352138898,103.689336389,23409,23409
1.30366374723,103.686348825,23411,23411
1.30380777799,103.686146111,23419,23419
1.30530333046,103.684582014,23421,23421
1.30456833652,103.684720513,23429,23429
1.30817500001,103.684578611,23431,23431
1.30774277951,103.684686569,23439,23439
1.304026667,103.697284444,23451,23451
1.30546916762,103.696434669,23461,23461
1.30508520146,103.696834593,23469,23469
1.32791691676,103.681746694,23481,23481
1.32759688195,103.680488643,23489,23489
1.32792408366,103.677808647,23491,23491
1.32755092356,103.678051035,23499,23499
1.33035313055,103.674993167,24041,24041
1.33094144977,103.673790747,24049,24049
1.32736875804,103.672501197,24139,24139
1.32754011144,103.674663218,24149,24149
1.32684222333,103.676642447,24159,24159
1.31038624704,103.66671593,24169,24169
1.31116229073,103.661938081,24189,24189
1.31308152324,103.659936663,24199,24199
1.31523764085,103.65986932,24209,24209
1.31260985885,103.665849085,24301,24301
1.30077687664,103.666983262,24369,24369
1.29859319878,103.664471017,24391,24391
1.30031638897,103.663557778,24401,24401
1.29723931496,103.666260185,24461,24461
1.31744084318,103.658878363,24521,24521
1.31721248928,103.658166499,24529,24529
1.30079305602,103.65748,24559,24559
1.31333999997,103.654865,24601,24601
1.31343103735,103.654751664,24609,24609
1.31085562936,103.652540566,24611,24611
1.31113971951,103.65260472,24619,24619
1.307971389,103.649779444,24621,24621
1.30851138903,103.650155278,24629,24629
1.31424000001,103.665513889,24641,24641
1.30957805603,103.66123,24671,24671
1.31200874932,103.658633485,24681,24681
1.31152436181,103.658895889,24689,24689
1.31344500002,103.657128056,24691,24691
1.31345305601,103.6569025,24699,24699
1.32758500003,103.6452875,25061,25061
1.32751179628,103.645518022,25069,25069
1.32958277802,103.643206389,25071,25071
1.32944568984,103.643471538,25079,25079
1.33443305603,103.645205,25091,25091
1.33392910725,103.644949334,25099,25099
1.33428472908,103.647837513,25101,25101
1.334623333,103.6473225,25109,25109
1.33239888544,103.649816108,25111,25111
1.33212638903,103.649916944,25119,25119
1.33060763294,103.651696635,25121,25121
1.32994444403,103.652263889,25129,25129
1.32913728132,103.653255243,25151,25151
1.32735422945,103.655106232,25161,25161
1.32774944401,103.654500556,25169,25169
